Data,Fruta,Preco,Dolar,Producao,ProducaoPerdida,Inflacao,TemperaturaMedia,Chuva,Precipitacao,Umidade,Rupia,Defensivos
2015-03-25,Custerd Apple,34,3.14,102.1,0,0.531495574,23.52,30.03478939,1,55,62.97,557.8
2015-03-26,Custerd Apple,34,3.14,97,0,0.531495574,23.52,30.03478939,1,55,62.97,167.7
2015-03-27,Custerd Apple,34,3.14,98.9,0,0.531495574,23.52,30.03478939,1,55,62.97,514.5
2015-03-28,Custerd Apple,34,3.14,96.7,0,0.531495574,23.52,30.03478939,1,55,62.97,9.7
2015-03-30,Custerd Apple,34,3.14,100.8,0,0.531495574,23.52,30.03478939,1,55,62.97,158.8
2015-03-31,Custerd Apple,34,3.14,103.2,0,0.531495574,23.52,30.03478939,1,55,62.97,632.2
2015-04-01,Custerd Apple,34,3.043,100.2,0,0.535269193,26.52,45.54321373,2,89,62.97,512.2
2015-04-02,Custerd Apple,34,3.043,102.1,0,0.535269193,26.52,45.54321373,2,89,62.97,432.2
2015-04-03,Custerd Apple,34,3.043,105.1,0,0.535269193,26.52,45.54321373,2,89,62.97,299.4
2015-04-04,Custerd Apple,34,3.043,102.8,0,0.535269193,26.52,45.54321373,2,89,62.97,264.5
2015-04-06,Custerd Apple,34,3.043,106.2,0,0.535269193,26.52,45.54321373,2,89,62.97,666.3
2015-04-07,Custerd Apple,34,3.043,102.5,0,0.535269193,26.52,45.54321373,2,89,62.97,482.5
2015-04-08,Custerd Apple,34,3.043,99.7,0,0.535269193,26.52,45.54321373,2,89,62.97,707.3
2015-04-09,Custerd Apple,34,3.043,98.9,0,0.535269193,26.52,45.54321373,2,89,62.97,81.7
2015-04-10,Custerd Apple,34,3.043,98.8,0,0.535269193,26.52,45.54321373,2,89,62.97,53.8
2015-04-11,Custerd Apple,34,3.043,105.3,0,0.535269193,26.52,45.54321373,2,89,62.97,672
2015-04-13,Custerd Apple,34,3.043,98.4,0,0.535269193,26.52,45.54321373,2,89,62.97,100.9
2015-04-14,Custerd Apple,34,3.043,105.3,0,0.535269193,26.52,45.54321373,2,89,62.97,642.5
2015-04-15,Custerd Apple,34,3.043,105.5,0,0.535269193,26.52,45.54321373,2,89,62.97,390
2015-04-16,Custerd Apple,34,3.043,97.5,0,0.535269193,26.52,45.54321373,2,89,62.97,359.5
2015-04-17,Custerd Apple,34,3.043,97,0,0.535269193,26.52,45.54321373,2,89,62.97,603.8
2015-04-20,Custerd Apple,34,3.043,103.5,0,0.535269193,26.52,45.54321373,2,89,62.97,121.8
2015-04-21,Custerd Apple,34,3.043,100.5,0,0.535269193,26.52,45.54321373,2,89,62.97,636.2
2015-04-22,Custerd Apple,34,3.043,101.1,0,0.535269193,26.52,45.54321373,2,89,62.97,161.3
2015-04-23,Custerd Apple,34,3.043,105.2,0,0.535269193,26.52,45.54321373,2,89,62.97,129.5
2015-04-24,Custerd Apple,34,3.043,104,0,0.535269193,26.52,45.54321373,2,89,62.97,34.9
2015-04-25,Custerd Apple,34,3.043,104.9,0,0.535269193,26.52,45.54321373,2,89,62.97,345.8
2015-04-27,Custerd Apple,34,3.043,101.6,0,0.535269193,26.52,45.54321373,2,89,62.97,307
2015-04-28,Custerd Apple,34,3.043,104.5,0,0.535269193,26.52,45.54321373,2,89,62.97,695.3
2015-04-29,Custerd Apple,34,3.043,104.9,0,0.535269193,26.52,45.54321373,2,89,62.97,744.9
2015-04-30,Custerd Apple,34,3.043,98.2,0,0.535269193,26.52,45.54321373,2,89,62.97,86.5
2015-05-01,Custerd Apple,34,3.062,102.9,0,0.539230185,28.82,81.5351014,5,98,62.97,560.1
2015-05-02,Custerd Apple,34,3.062,102.7,0,0.539230185,28.82,81.5351014,5,98,62.97,602.5
2015-05-04,Custerd Apple,34,3.062,103,0,0.539230185,28.82,81.5351014,5,98,62.97,20.6
2015-05-05,Custerd Apple,34,3.062,103.6,0,0.539230185,28.82,81.5351014,5,98,62.97,461.1
2015-05-06,Custerd Apple,34,3.062,99.6,0,0.539230185,28.82,81.5351014,5,98,62.97,460
2015-05-08,Custerd Apple,34,3.062,99.6,0,0.539230185,28.82,81.5351014,5,98,62.97,364.6
2015-05-09,Custerd Apple,34,3.062,101.6,0,0.539230185,28.82,81.5351014,5,98,62.97,502.2
2015-05-11,Custerd Apple,34,3.062,100.3,0,0.539230185,28.82,81.5351014,5,98,62.97,241.8
2015-05-12,Custerd Apple,34,3.062,105,0,0.539230185,28.82,81.5351014,5,98,62.97,154.7
2015-05-13,Custerd Apple,34,3.062,105.9,0,0.539230185,28.82,81.5351014,5,98,62.97,747.4
2015-05-14,Custerd Apple,34,3.062,99.5,0,0.539230185,28.82,81.5351014,5,98,62.97,394.3
2015-05-15,Custerd Apple,34,3.062,97.5,0,0.539230185,28.82,81.5351014,5,98,62.97,287.4
2015-05-16,Custerd Apple,34,3.062,106,0,0.539230185,28.82,81.5351014,5,98,62.97,131.9
2015-05-18,Custerd Apple,34,3.062,99.5,0,0.539230185,28.82,81.5351014,5,98,62.97,372.9
2015-05-19,Custerd Apple,34,3.062,99.9,0,0.539230185,28.82,81.5351014,5,98,62.97,23.2
2015-05-20,Custerd Apple,34,3.062,97,0,0.539230185,28.82,81.5351014,5,98,62.97,0.3
2015-05-22,Custerd Apple,34,3.062,99.2,0,0.539230185,28.82,81.5351014,5,98,62.97,52.9
2015-05-23,Custerd Apple,34,3.062,98.1,0,0.539230185,28.82,81.5351014,5,98,62.97,53
2015-05-25,Custerd Apple,34,3.062,105.4,0,0.539230185,28.82,81.5351014,5,98,62.97,187.8
2015-05-26,Custerd Apple,34,3.062,98.2,0,0.539230185,28.82,81.5351014,5,98,62.97,95.4
2015-05-27,Custerd Apple,34,3.062,105.8,0,0.539230185,28.82,81.5351014,5,98,62.97,532.8
2015-05-28,Custerd Apple,34,3.062,96.4,0,0.539230185,28.82,81.5351014,5,98,62.97,463.4
2015-05-29,Custerd Apple,34,3.062,100.4,0,0.539230185,28.82,81.5351014,5,98,62.97,750
2015-05-30,Custerd Apple,34,3.062,99.4,0,0.539230185,28.82,81.5351014,5,98,62.97,670.9
2015-06-01,Custerd Apple,34,3.112,102.9,0,0.543490103,28.15,196.0073323,53,100,62.97,238.5
2015-06-02,Custerd Apple,34,3.112,102.4,0,0.543490103,28.15,196.0073323,53,100,62.97,588
2015-06-03,Custerd Apple,34,3.112,102.4,0,0.543490103,28.15,196.0073323,53,100,62.97,572.8
2015-06-04,Custerd Apple,34,3.112,104.8,0,0.543490103,28.15,196.0073323,53,100,62.97,112.5
2015-06-05,Custerd Apple,34,3.112,106.7,0,0.543490103,28.15,196.0073323,53,100,62.97,430.3
2015-06-06,Custerd Apple,34,3.112,101.5,0,0.543490103,28.15,196.0073323,53,100,62.97,262.2
2015-06-08,Custerd Apple,34,3.112,106.5,0,0.543490103,28.15,196.0073323,53,100,62.97,708.3
2015-06-09,Custerd Apple,34,3.112,104.7,0,0.543490103,28.15,196.0073323,53,100,62.97,422.6
2015-06-10,Custerd Apple,34,3.112,103.3,11.5,0.543490103,28.15,196.0073323,53,100,62.97,221.6
2015-06-11,Custerd Apple,34,3.112,110.7,13,0.543490103,28.15,196.0073323,53,100,62.97,328
2015-06-12,Custerd Apple,34,3.112,107.3,12.6,0.543490103,28.15,196.0073323,53,100,62.97,349.7
2015-06-13,Custerd Apple,34,3.112,106.2,12.8,0.543490103,28.15,196.0073323,53,100,62.97,242.4
2015-06-15,Custerd Apple,34,3.112,108.6,13.1,0.543490103,28.15,196.0073323,53,100,62.97,19.6
2015-06-16,Custerd Apple,34,3.112,109.5,13.2,0.543490103,28.15,196.0073323,53,100,62.97,131.3
2015-06-17,Custerd Apple,34,3.112,109.6,13.1,0.543490103,28.15,196.0073323,53,100,62.97,144.8
2015-06-18,Custerd Apple,34,3.112,104.7,12.3,0.543490103,28.15,196.0073323,53,100,62.97,136.1
2015-06-19,Custerd Apple,34,3.112,106.3,0,0.543490103,28.15,196.0073323,53,100,62.97,725.6
2015-06-20,Custerd Apple,34,3.112,106.2,0,0.543490103,28.15,196.0073323,53,100,62.97,558.3
2015-06-22,Custerd Apple,40,3.112,86.3,0,0.543490103,28.15,196.0073323,53,100,62.97,424.5
2015-06-23,Custerd Apple,40,3.112,94.4,0,0.543490103,28.15,196.0073323,53,100,62.97,607.3
2015-06-24,Custerd Apple,40,3.112,88.2,0,0.543490103,28.15,196.0073323,53,100,62.97,745.2
2015-06-25,Custerd Apple,40,3.112,95,0,0.543490103,28.15,196.0073323,53,100,62.97,637.2
2015-06-26,Custerd Apple,40,3.112,92.7,0,0.543490103,28.15,196.0073323,53,100,62.97,258
2015-06-27,Custerd Apple,40,3.112,90,0,0.543490103,28.15,196.0073323,53,100,62.97,77.8
2015-06-29,Custerd Apple,40,3.112,89.1,0,0.543490103,28.15,196.0073323,53,100,62.97,416.9
2015-06-30,Custerd Apple,40,3.112,91.6,0,0.543490103,28.15,196.0073323,53,100,62.97,49.3
2015-07-01,Custerd Apple,40,3.223,109.6,0,0.546859742,28.03,326.0336973,76,100,62.97,16.6
2015-07-02,Custerd Apple,40,3.223,101.3,0,0.546859742,28.03,326.0336973,76,100,62.97,238.4
2015-07-03,Custerd Apple,40,3.223,103.8,0,0.546859742,28.03,326.0336973,76,100,62.97,574.4
2015-07-04,Custerd Apple,40,3.223,108.4,0,0.546859742,28.03,326.0336973,76,100,62.97,365.2
2015-07-06,Custerd Apple,40,3.223,101.7,0,0.546859742,28.03,326.0336973,76,100,62.97,586.3
2015-07-07,Custerd Apple,40,3.223,105.9,0,0.546859742,28.03,326.0336973,76,100,62.97,656.2
2015-07-08,Custerd Apple,40,3.223,103.8,0,0.546859742,28.03,326.0336973,76,100,62.97,388.2
2015-07-09,Custerd Apple,40,3.223,101.2,0,0.546859742,28.03,326.0336973,76,100,62.97,129.3
2015-07-10,Custerd Apple,40,3.223,105.4,0,0.546859742,28.03,326.0336973,76,100,62.97,621
2015-07-11,Custerd Apple,40,3.223,109.5,0,0.546859742,28.03,326.0336973,76,100,62.97,583.5
2015-07-13,Custerd Apple,40,3.223,103.9,0,0.546859742,28.03,326.0336973,76,100,62.97,16.5
2015-07-14,Custerd Apple,40,3.223,100.9,0,0.546859742,28.03,326.0336973,76,100,62.97,78.7
2015-07-15,Custerd Apple,40,3.223,103.3,22,0.546859742,28.03,326.0336973,76,100,62.97,294.4
2015-07-16,Custerd Apple,40,3.223,100.4,19.9,0.546859742,28.03,326.0336973,76,100,62.97,174.3
2015-07-17,Custerd Apple,40,3.223,105.2,21.8,0.546859742,28.03,326.0336973,76,100,62.97,409.4
2015-07-18,Custerd Apple,40,3.223,104.8,20.4,0.546859742,28.03,326.0336973,76,100,62.97,241.5
2015-07-20,Custerd Apple,40,3.223,101.9,11.4,0.546859742,28.03,326.0336973,76,100,62.97,622.3
2015-07-21,Custerd Apple,40,3.223,103.5,12,0.546859742,28.03,326.0336973,76,100,62.97,322.1
2015-07-22,Custerd Apple,40,3.223,104.1,12.1,0.546859742,28.03,326.0336973,76,100,62.97,264.4
2015-07-24,Custerd Apple,40,3.223,103.3,11.4,0.546859742,28.03,326.0336973,76,100,62.97,40.2
2015-07-25,Custerd Apple,40,3.223,106.4,12.1,0.546859742,28.03,326.0336973,76,100,62.97,424.1
2015-07-27,Custerd Apple,40,3.223,102.1,11.9,0.546859742,28.03,326.0336973,76,100,62.97,493.2
2015-07-28,Custerd Apple,50,3.223,83.8,9.9,0.546859742,28.03,326.0336973,76,100,62.97,364.9
2015-07-29,Custerd Apple,50,3.223,80,8.8,0.546859742,28.03,326.0336973,76,100,62.97,152.7
2015-07-30,Custerd Apple,50,3.223,85,10,0.546859742,28.03,326.0336973,76,100,62.97,414.5
2015-07-31,Custerd Apple,50,3.223,81,0,0.546859742,28.03,326.0336973,76,100,62.97,689.9
2015-08-01,Custerd Apple,50,3.514,91.3,0,0.548062833,27.64,291.1522621,68,100,62.97,142
2015-08-03,Custerd Apple,50,3.514,93.5,0,0.548062833,27.64,291.1522621,68,100,62.97,367.3
2015-08-04,Custerd Apple,50,3.514,88.5,0,0.548062833,27.64,291.1522621,68,100,62.97,403.3
2015-08-05,Custerd Apple,50,3.514,91.6,0,0.548062833,27.64,291.1522621,68,100,62.97,108.1
2015-08-06,Custerd Apple,50,3.514,93.2,0,0.548062833,27.64,291.1522621,68,100,62.97,557.6
2015-08-07,Custerd Apple,50,3.514,87.3,0,0.548062833,27.64,291.1522621,68,100,62.97,362.5
2015-08-08,Custerd Apple,50,3.514,95.3,0,0.548062833,27.64,291.1522621,68,100,62.97,116
2015-08-10,Custerd Apple,50,3.514,93.6,0,0.548062833,27.64,291.1522621,68,100,62.97,632.8
2015-08-11,Custerd Apple,50,3.514,95.1,0,0.548062833,27.64,291.1522621,68,100,62.97,617
2015-08-12,Custerd Apple,42,3.514,108.4,0,0.548062833,27.64,291.1522621,68,100,62.97,389
2015-08-13,Custerd Apple,42,3.514,105,0,0.548062833,27.64,291.1522621,68,100,62.97,251.2
2015-08-14,Custerd Apple,42,3.514,106.3,0,0.548062833,27.64,291.1522621,68,100,62.97,395.7
2015-08-15,Custerd Apple,42,3.514,102.7,0,0.548062833,27.64,291.1522621,68,100,62.97,229.3
2015-08-17,Custerd Apple,42,3.514,113.4,0,0.548062833,27.64,291.1522621,68,100,62.97,367.3
2015-08-18,Custerd Apple,42,3.514,103.7,0,0.548062833,27.64,291.1522621,68,100,62.97,158.4
2015-08-19,Custerd Apple,42,3.514,112.3,0,0.548062833,27.64,291.1522621,68,100,62.97,135.5
2015-08-20,Custerd Apple,42,3.514,109.6,0,0.548062833,27.64,291.1522621,68,100,62.97,514.9
2015-08-21,Custerd Apple,42,3.514,109.9,0,0.548062833,27.64,291.1522621,68,100,62.97,274.4
2015-08-22,Custerd Apple,42,3.514,107.9,0,0.548062833,27.64,291.1522621,68,100,62.97,97.1
2015-08-24,Custerd Apple,42,3.514,110.3,0,0.548062833,27.64,291.1522621,68,100,62.97,65
2015-08-25,Custerd Apple,42,3.514,106.9,0,0.548062833,27.64,291.1522621,68,100,62.97,282.3
2015-08-26,Custerd Apple,42,3.514,103.4,0,0.548062833,27.64,291.1522621,68,100,62.97,463.1
2015-08-27,Custerd Apple,42,3.514,105.3,0,0.548062833,27.64,291.1522621,68,100,62.97,36.2
2015-08-29,Custerd Apple,42,3.514,105.8,0,0.548062833,27.64,291.1522621,68,100,62.97,563.8
2015-08-31,Custerd Apple,42,3.514,111.1,0,0.548062833,27.64,291.1522621,68,100,62.97,638.9
2015-09-01,Custerd Apple,42,3.906,100,0,0.551022372,27.04,194.6090484,54,100,62.97,155.4
2015-09-02,Custerd Apple,42,3.906,99.3,0,0.551022372,27.04,194.6090484,54,100,62.97,594.4
2015-09-03,Custerd Apple,40,3.906,103.7,0,0.551022372,27.04,194.6090484,54,100,62.97,695
2015-09-04,Custerd Apple,40,3.906,100,0,0.551022372,27.04,194.6090484,54,100,62.97,330.5
2015-09-05,Custerd Apple,40,3.906,104.8,0,0.551022372,27.04,194.6090484,54,100,62.97,713.9
2015-09-07,Custerd Apple,40,3.906,101,0,0.551022372,27.04,194.6090484,54,100,62.97,335.2
2015-09-08,Custerd Apple,40,3.906,106.6,0,0.551022372,27.04,194.6090484,54,100,62.97,652.2
2015-09-09,Custerd Apple,40,3.906,104.9,0,0.551022372,27.04,194.6090484,54,100,62.97,360.5
2015-09-10,Custerd Apple,40,3.906,103.9,0,0.551022372,27.04,194.6090484,54,100,62.97,371.1
2015-09-11,Custerd Apple,40,3.906,104.3,0,0.551022372,27.04,194.6090484,54,100,62.97,718.3
2015-09-12,Custerd Apple,40,3.906,99.2,0,0.551022372,27.04,194.6090484,54,100,62.97,109.7
2015-09-14,Custerd Apple,40,3.906,99.2,0,0.551022372,27.04,194.6090484,54,100,62.97,122.7
2015-09-15,Custerd Apple,40,3.906,102.2,0,0.551022372,27.04,194.6090484,54,100,62.97,163.7
2015-09-16,Custerd Apple,40,3.906,101.9,0,0.551022372,27.04,194.6090484,54,100,62.97,723.2
2015-09-18,Custerd Apple,40,3.906,103.8,0,0.551022372,27.04,194.6090484,54,100,62.97,721.2
2015-09-19,Custerd Apple,40,3.906,98.1,0,0.551022372,27.04,194.6090484,54,100,62.97,13.1
2015-09-21,Custerd Apple,40,3.906,100.7,0,0.551022372,27.04,194.6090484,54,100,62.97,128
2015-09-22,Custerd Apple,40,3.906,106.7,0,0.551022372,27.04,194.6090484,54,100,62.97,371.5
2015-09-23,Custerd Apple,40,3.906,103.3,0,0.551022372,27.04,194.6090484,54,100,62.97,420.1
2015-09-24,Custerd Apple,40,3.906,105.9,0,0.551022372,27.04,194.6090484,54,100,62.97,559
2015-09-25,Custerd Apple,40,3.906,103.6,0,0.551022372,27.04,194.6090484,54,100,62.97,492.5
2015-09-28,Custerd Apple,40,3.906,102.7,0,0.551022372,27.04,194.6090484,54,100,62.97,34.6
2015-09-29,Custerd Apple,40,3.906,101.1,0,0.551022372,27.04,194.6090484,54,100,62.97,467.3
2015-09-30,Custerd Apple,40,3.906,104.5,0,0.551022372,27.04,194.6090484,54,100,62.97,617.2
2015-10-01,Custerd Apple,40,3.88,96.8,0,0.555540756,25.82,90.44633385,22,85,62.97,253.5
2015-10-02,Custerd Apple,40,3.88,99.6,0,0.555540756,25.82,90.44633385,22,85,62.97,403.3
2015-10-03,Custerd Apple,40,3.88,104,0,0.555540756,25.82,90.44633385,22,85,62.97,503.4
2015-10-05,Custerd Apple,40,3.88,98.8,0,0.555540756,25.82,90.44633385,22,85,62.97,447.2
2015-10-06,Custerd Apple,40,3.88,100.2,0,0.555540756,25.82,90.44633385,22,85,62.97,412.2
2015-10-07,Custerd Apple,40,3.88,99.1,0,0.555540756,25.82,90.44633385,22,85,62.97,407.1
2015-10-08,Custerd Apple,40,3.88,98.4,0,0.555540756,25.82,90.44633385,22,85,62.97,719.1
2015-10-09,Custerd Apple,40,3.88,101.5,0,0.555540756,25.82,90.44633385,22,85,62.97,701.1
2015-10-10,Custerd Apple,40,3.88,96.7,0,0.555540756,25.82,90.44633385,22,85,62.97,547.1
2015-10-12,Custerd Apple,40,3.88,96.7,0,0.555540756,25.82,90.44633385,22,85,62.97,331.2
2015-10-13,Custerd Apple,40,3.88,101.9,0,0.555540756,25.82,90.44633385,22,85,62.97,306
2015-10-14,Custerd Apple,40,3.88,102.3,0,0.555540756,25.82,90.44633385,22,85,62.97,23.3
2015-10-16,Custerd Apple,40,3.88,102.5,0,0.555540756,25.82,90.44633385,22,85,62.97,628.2
2015-10-17,Custerd Apple,40,3.88,105.8,0,0.555540756,25.82,90.44633385,22,85,62.97,41.2
2015-10-19,Custerd Apple,40,3.88,102.9,0,0.555540756,25.82,90.44633385,22,85,62.97,170.7
2015-10-20,Custerd Apple,40,3.88,104.3,0,0.555540756,25.82,90.44633385,22,85,62.97,317.1
2015-10-21,Custerd Apple,40,3.88,104,0,0.555540756,25.82,90.44633385,22,85,62.97,231.6
2015-10-23,Custerd Apple,40,3.88,101.5,0,0.555540756,25.82,90.44633385,22,85,62.97,278.5
2015-10-26,Custerd Apple,40,3.88,102.2,0,0.555540756,25.82,90.44633385,22,85,62.97,123.2
2015-10-27,Custerd Apple,40,3.88,97.4,0,0.555540756,25.82,90.44633385,22,85,62.97,44.3
2015-10-28,Custerd Apple,40,3.88,97,0,0.555540756,25.82,90.44633385,22,85,62.97,472.8
2015-10-29,Custerd Apple,40,3.88,104.5,0,0.555540756,25.82,90.44633385,22,85,62.97,419
2015-10-30,Custerd Apple,40,3.88,99.7,0,0.555540756,25.82,90.44633385,22,85,62.97,538.5
2015-10-31,Custerd Apple,40,3.88,103.8,0,0.555540756,25.82,90.44633385,22,85,62.97,118.1
2015-11-02,Custerd Apple,40,3.776,94.2,0,0.561151717,22.95,34.1174727,5,50,62.97,170
2015-11-03,Custerd Apple,40,3.776,93.2,0,0.561151717,22.95,34.1174727,5,50,62.97,597.9
2015-11-04,Custerd Apple,40,3.776,99,0,0.561151717,22.95,34.1174727,5,50,62.97,68.4
2015-11-06,Custerd Apple,38,3.776,99.5,0,0.561151717,22.95,34.1174727,5,50,62.97,647.4
2015-11-07,Custerd Apple,38,3.776,105.5,0,0.561151717,22.95,34.1174727,5,50,62.97,353.6
2015-11-09,Custerd Apple,38,3.776,103.1,0,0.561151717,22.95,34.1174727,5,50,62.97,369.6
2015-11-10,Custerd Apple,38,3.776,99.2,0,0.561151717,22.95,34.1174727,5,50,62.97,742.1
2015-11-13,Custerd Apple,38,3.776,97.1,0,0.561151717,22.95,34.1174727,5,50,62.97,707.3
2015-11-14,Custerd Apple,38,3.776,105.9,0,0.561151717,22.95,34.1174727,5,50,62.97,73
2015-11-16,Custerd Apple,38,3.776,104.2,0,0.561151717,22.95,34.1174727,5,50,62.97,460.1
2015-11-17,Custerd Apple,38,3.776,99.6,0,0.561151717,22.95,34.1174727,5,50,62.97,234.8
2015-11-18,Custerd Apple,38,3.776,101.8,0,0.561151717,22.95,34.1174727,5,50,62.97,439.1
2015-11-19,Custerd Apple,38,3.776,103.1,0,0.561151717,22.95,34.1174727,5,50,62.97,746
2015-11-20,Custerd Apple,38,3.776,103.9,0,0.561151717,22.95,34.1174727,5,50,62.97,493.2
2015-11-21,Custerd Apple,38,3.776,102.5,0,0.561151717,22.95,34.1174727,5,50,62.97,87.7
2015-11-23,Custerd Apple,38,3.776,104.8,0,0.561151717,22.95,34.1174727,5,50,62.97,465
2015-11-24,Custerd Apple,38,3.776,97.3,0,0.561151717,22.95,34.1174727,5,50,62.97,151.1
2015-11-25,Custerd Apple,38,3.776,104.8,0,0.561151717,22.95,34.1174727,5,50,62.97,28.6
2015-11-26,Custerd Apple,38,3.776,101.3,0,0.561151717,22.95,34.1174727,5,50,62.97,11.9
2015-11-27,Custerd Apple,38,3.776,106.8,0,0.561151717,22.95,34.1174727,5,50,62.97,268.7
2015-11-28,Custerd Apple,38,3.776,99.4,0,0.561151717,22.95,34.1174727,5,50,62.97,399.4
2015-11-30,Custerd Apple,38,3.776,98.5,0,0.561151717,22.95,34.1174727,5,50,62.97,493.2
2015-12-01,Custerd Apple,38,3.871,105.1,0,0.566538774,20.21,18.15085803,1,21,62.97,177.6
2015-12-02,Custerd Apple,38,3.871,105,0,0.566538774,20.21,18.15085803,1,21,62.97,273.5
2015-12-03,Custerd Apple,38,3.871,97.9,0,0.566538774,20.21,18.15085803,1,21,62.97,146.6
2015-12-04,Custerd Apple,38,3.871,100.7,0,0.566538774,20.21,18.15085803,1,21,62.97,168.9
2015-12-05,Custerd Apple,38,3.871,96.6,0,0.566538774,20.21,18.15085803,1,21,62.97,611.4
2015-12-07,Custerd Apple,38,3.871,97.9,0,0.566538774,20.21,18.15085803,1,21,62.97,682.4
2015-12-08,Custerd Apple,38,3.871,103.4,0,0.566538774,20.21,18.15085803,1,21,62.97,386.1
2015-12-09,Custerd Apple,38,3.871,97.9,0,0.566538774,20.21,18.15085803,1,21,62.97,145.9
2015-12-10,Custerd Apple,38,3.871,102.4,0,0.566538774,20.21,18.15085803,1,21,62.97,289
2015-12-12,Custerd Apple,38,3.871,105.8,0,0.566538774,20.21,18.15085803,1,21,62.97,718
2015-12-14,Custerd Apple,38,3.871,103.5,0,0.566538774,20.21,18.15085803,1,21,62.97,556.7
2015-12-15,Custerd Apple,38,3.871,101.3,0,0.566538774,20.21,18.15085803,1,21,62.97,341.6
2015-12-16,Custerd Apple,38,3.871,104.6,0,0.566538774,20.21,18.15085803,1,21,62.97,400.3
2015-12-17,Custerd Apple,38,3.871,101.1,0,0.566538774,20.21,18.15085803,1,21,62.97,613.8
2015-12-18,Custerd Apple,38,3.871,105,0,0.566538774,20.21,18.15085803,1,21,62.97,520.3
2015-12-19,Custerd Apple,38,3.871,96.7,0,0.566538774,20.21,18.15085803,1,21,62.97,347.8
2015-12-21,Custerd Apple,38,3.871,96.8,0,0.566538774,20.21,18.15085803,1,21,62.97,588.9
2015-12-22,Custerd Apple,38,3.871,97.3,0,0.566538774,20.21,18.15085803,1,21,62.97,130.9
2015-12-23,Custerd Apple,38,3.871,100.6,0,0.566538774,20.21,18.15085803,1,21,62.97,594.3
2015-12-24,Custerd Apple,38,3.871,96.2,0,0.566538774,20.21,18.15085803,1,21,62.97,711.7
2015-12-25,Custerd Apple,38,3.871,106.1,0,0.566538774,20.21,18.15085803,1,21,62.97,500.9
2015-12-26,Custerd Apple,38,3.871,96.9,0,0.566538774,20.21,18.15085803,1,21,62.97,193
2015-12-28,Custerd Apple,38,3.871,97.8,0,0.566538774,20.21,18.15085803,1,21,62.97,679.4
2015-12-29,Custerd Apple,38,3.871,97.4,0,0.566538774,20.21,18.15085803,1,21,62.97,673.2
2016-01-01,Custerd Apple,38,4.052,99.8,0,1.438716762,20.92,18.3550702,1,12,66.46,389.6
2016-01-02,Custerd Apple,38,4.052,99.7,0,1.438716762,20.92,18.3550702,1,12,66.46,199
2016-01-04,Custerd Apple,38,4.052,105.3,0,1.438716762,20.92,18.3550702,1,12,66.46,359.1
2016-01-05,Custerd Apple,38,4.052,105.6,0,1.438716762,20.92,18.3550702,1,12,66.46,338.4
2016-01-06,Custerd Apple,38,4.052,100,0,1.438716762,20.92,18.3550702,1,12,66.46,412.3
2016-01-07,Custerd Apple,38,4.052,104,0,1.438716762,20.92,18.3550702,1,12,66.46,418.3
2016-01-08,Custerd Apple,38,4.052,104.2,0,1.438716762,20.92,18.3550702,1,12,66.46,424.9
2016-01-09,Custerd Apple,38,4.052,104.2,0,1.438716762,20.92,18.3550702,1,12,66.46,478.3
2016-01-11,Custerd Apple,38,4.052,101.9,0,1.438716762,20.92,18.3550702,1,12,66.46,337.8
2016-01-12,Custerd Apple,38,4.052,98.4,0,1.438716762,20.92,18.3550702,1,12,66.46,357.3
2016-01-13,Custerd Apple,38,4.052,98.4,0,1.438716762,20.92,18.3550702,1,12,66.46,152.7
2016-01-14,Custerd Apple,38,4.052,102.6,0,1.438716762,20.92,18.3550702,1,12,66.46,710.4
2016-01-15,Custerd Apple,38,4.052,105.7,0,1.438716762,20.92,18.3550702,1,12,66.46,122
2016-01-18,Custerd Apple,38,4.052,105.2,0,1.438716762,20.92,18.3550702,1,12,66.46,177.8
2016-01-19,Custerd Apple,38,4.052,105.8,0,1.438716762,20.92,18.3550702,1,12,66.46,435.9
2016-01-20,Custerd Apple,38,4.052,105.2,0,1.438716762,20.92,18.3550702,1,12,66.46,199.8
2016-01-21,Custerd Apple,38,4.052,104.5,0,1.438716762,20.92,18.3550702,1,12,66.46,446.5
2016-01-22,Custerd Apple,38,4.052,102.6,0,1.438716762,20.92,18.3550702,1,12,66.46,366.4
2016-01-23,Custerd Apple,38,4.052,104.6,0,1.438716762,20.92,18.3550702,1,12,66.46,243.2
2016-01-25,Custerd Apple,38,4.052,102.6,0,1.438716762,20.92,18.3550702,1,12,66.46,387.4
2016-01-26,Custerd Apple,38,4.052,105.5,0,1.438716762,20.92,18.3550702,1,12,66.46,673.5
2016-01-27,Custerd Apple,38,4.052,99.7,0,1.438716762,20.92,18.3550702,1,12,66.46,594.1
2016-01-28,Custerd Apple,35,4.052,110,0,1.438716762,20.92,18.3550702,1,12,66.46,477.1
2016-01-29,Custerd Apple,38,4.052,105.1,0,1.438716762,20.92,18.3550702,1,12,66.46,376.7
2016-01-30,Custerd Apple,38,4.052,98.8,0,1.438716762,20.92,18.3550702,1,12,66.46,606
2016-02-01,Custerd Apple,38,3.974,98.2,0,1.451665213,23.58,20.98439938,1,20,66.46,316.1
2016-02-02,Custerd Apple,38,3.974,97.9,0,1.451665213,23.58,20.98439938,1,20,66.46,398.6
2016-02-03,Custerd Apple,38,3.974,102,0,1.451665213,23.58,20.98439938,1,20,66.46,299.7
